loan_default_proba,actual_label,label
0.12316402542691364,0,No Default
0.012281236589709064,0,No Default
0.031452828149607426,0,No Default
0.15477442635578673,0,No Default
0.009302720757039203,0,No Default
0.1070698363015659,0,No Default
0.003776795367791111,0,No Default
0.023263653326152146,0,No Default
0.1090292112133011,0,No Default
0.12346734459071897,0,No Default
0.0947176511171026,0,No Default
0.010278666723138007,0,No Default
0.01879482415792319,0,No Default
0.03302993678441648,0,No Default
0.024309554781659738,0,No Default
0.08252607423955469,0,No Default
0.164095110382901,0,No Default
0.091729514907553,0,No Default
0.09186411969473457,1,Default
0.04142766056407363,0,No Default
0.026666902575963356,0,No Default
0.11339462477154318,1,Default
0.03979918208416115,0,No Default
0.1952597057919454,0,No Default
0.009858056830764053,0,No Default
0.036349409737572266,0,No Default
0.024295360151676017,0,No Default
0.005045805216295225,0,No Default
0.0865218729974635,0,No Default
0.02519592516698641,0,No Default
0.0916409266052683,0,No Default
0.05873890241598827,0,No Default
0.014992167304004064,0,No Default
0.06915316714463274,0,No Default
0.02962317175613541,0,No Default
0.0213089650265605,0,No Default
0.19866604857910922,0,No Default
0.0061642677982799475,0,No Default
0.016054191154186985,0,No Default
0.008242269078122122,0,No Default
0.030155935767580733,0,No Default
0.027494379570356997,0,No Default
0.026527388310134667,0,No Default
0.49178390464031674,1,Default
0.3063295311904311,0,No Default
0.027460358808553256,0,No Default
0.04926274374115571,0,No Default
0.0052356735130500804,0,No Default
0.060837889370191675,0,No Default
0.08157602926400799,0,No Default
0.03314024216128295,1,Default
0.1580653919804884,0,No Default
0.06287916157134439,0,No Default
0.03657149174248759,0,No Default
0.029544996875171835,0,No Default
0.04093529381389844,0,No Default
0.01019509034819718,0,No Default
0.13292138277216084,0,No Default
0.0006848724570516632,0,No Default
0.044348765548539795,0,No Default
0.015374136406523641,0,No Default
0.04476682658000659,0,No Default
0.018047526400276834,0,No Default
0.01352462917724242,0,No Default
0.06523681951608636,0,No Default
0.016462225272680348,0,No Default
0.019006522998559806,0,No Default
0.3419804864642153,1,Default
0.017524496769393546,0,No Default
0.018778562639514204,0,No Default
0.024243037268065946,0,No Default
0.06168880501267353,1,Default
0.02331983014517431,0,No Default
0.0681496720004617,0,No Default
0.006190791923522577,0,No Default
0.08782355175801644,0,No Default
0.01896681887986128,0,No Default
0.06775530867473575,0,No Default
0.010601804282661909,0,No Default
0.17149727460899353,1,Default
0.04223031624073209,0,No Default
0.0238653724833613,0,No Default
0.026220844445059323,0,No Default
0.006174616983685395,0,No Default
0.15839247123461922,1,Default
0.003460686930353583,0,No Default
0.1598863443710398,0,No Default
0.03901062235728965,0,No Default
0.08960810839044736,0,No Default
0.02585393479423623,0,No Default
0.2612102839216377,0,No Default
0.14494193730024318,0,No Default
0.09171948499507811,0,No Default
0.030786423514904508,0,No Default
0.023094960940450108,0,No Default
0.016378557005398302,0,No Default
0.05850606740482329,0,No Default
0.05987089454530326,1,Default
0.027400146113065963,0,No Default
0.14855073693044277,0,No Default
0.01397113451185621,0,No Default
0.07219821806692134,0,No Default
0.023197100305177534,0,No Default
0.09005992927168933,0,No Default
0.014789531293461356,0,No Default
0.002819315112210065,0,No Default
0.00525796571827782,0,No Default
0.004446385604312985,0,No Default
0.1322460928485414,0,No Default
0.04233267152844634,0,No Default
0.07564835046223013,0,No Default
0.05883202350603416,0,No Default
0.031161979341772696,0,No Default
0.32053638122945877,0,No Default
0.0333794659808245,0,No Default
0.15612353804856283,0,No Default
0.16463477200400964,0,No Default
0.045187790411690444,0,No Default
0.16709541107017462,0,No Default
0.035656363146318724,0,No Default
0.21336468061452737,0,No Default
0.04177170382706855,0,No Default
0.14171145370105812,0,No Default
0.22114600359324355,1,Default
0.003603155613618082,0,No Default
0.015437392290481234,0,No Default
0.005936185333350275,0,No Default
0.07295120648015439,0,No Default
0.009480516768604768,0,No Default
0.04748581649810189,0,No Default
0.014094829740251492,0,No Default
0.07418573251248595,0,No Default
0.06890135071874064,0,No Default
0.08692555978268655,0,No Default
0.07013857408986292,0,No Default
0.24442727369465458,0,No Default
0.010863094236882309,0,No Default
0.05004052973181039,0,No Default
0.05619592849839787,0,No Default
0.08117162951399906,0,No Default
0.02944404234757464,0,No Default
0.047300369055226464,0,No Default
0.07470731331459907,0,No Default
0.033071118346187464,0,No Default
0.1596935464155576,0,No Default
0.23228953895711557,0,No Default
0.14599268480523203,0,No Default
0.018240963675031755,0,No Default
0.018884577689278415,0,No Default
0.029991918454245918,0,No Default
0.0797401338442629,0,No Default
0.021670004629824265,0,No Default
0.20815974151323713,0,No Default
0.05430724023779921,0,No Default
0.051939447608213764,0,No Default
0.0022012906539242913,0,No Default
0.11549199590830636,0,No Default
0.02018050000399205,0,No Default
0.019482791550579876,0,No Default
0.3820913924954132,1,Default
0.006494460274578072,0,No Default
0.02228112967731116,0,No Default
0.01421973183441098,0,No Default
0.13205982039836597,0,No Default
0.0032425403177532043,0,No Default
0.08200024122555397,0,No Default
0.38762282314863666,1,Default
0.03049631041980258,0,No Default
0.0035843678036403025,0,No Default
0.009061709293476453,0,No Default
0.006158295851042099,0,No Default
0.1432294717696367,0,No Default
0.053221063340399936,0,No Default
0.017694152067267595,0,No Default
0.48630364841070145,1,Default
0.0021154969163767086,0,No Default
0.1256372364493001,0,No Default
0.003206591907567877,0,No Default
0.00020835571902333473,0,No Default
0.06596295987828663,0,No Default
0.013057291007058906,0,No Default
0.09005046867722369,0,No Default
0.0027016887980459794,0,No Default
0.04725308924462991,0,No Default
0.02248260592723988,0,No Default
0.07117054003948528,0,No Default
0.24788567522837146,1,Default
0.009085964492963616,0,No Default
0.10173601427569767,0,No Default
0.034615973304135336,0,No Default
0.021215155508679456,0,No Default
0.0001316855120212815,0,No Default
0.0018278733276359221,1,Default
0.03792928026261593,0,No Default
0.01960473231227918,0,No Default
0.028170160241515182,0,No Default
0.009658238798983365,0,No Default
0.01825099916105081,0,No Default
0.004380515881382932,0,No Default
0.10921735664267243,0,No Default
0.03787744742662559,0,No Default
0.06901530670645047,0,No Default
0.012155382768652457,0,No Default
0.01860355465467787,0,No Default
0.0186720419517687,0,No Default
0.028092867516096413,0,No Default
0.08669820324567595,0,No Default
0.012314513256711759,0,No Default
0.01564682962756903,0,No Default
0.032774535533444456,0,No Default
0.1253562977416478,0,No Default
0.03869653952424556,0,No Default
0.10465108873597968,0,No Default
0.02885327436805982,0,No Default
0.04369673348929052,0,No Default
0.007813777710381265,0,No Default
0.08100011476048437,0,No Default
0.011270417429954743,0,No Default
0.16870341939087172,0,No Default
0.0517173072987869,0,No Default
0.23918852825665435,0,No Default
0.3186617317529929,0,No Default
0.10374809041752858,0,No Default
0.00497755040846552,0,No Default
0.00911332251623713,0,No Default
0.10061739924903979,0,No Default
0.07222967058964155,0,No Default
0.053483773186889905,0,No Default
0.21056281707935925,0,No Default
0.007723435384751714,0,No Default
0.01555349684380096,0,No Default
0.014515081362490075,0,No Default
0.005511870815212732,0,No Default
0.20437933841246,0,No Default
0.12470778297848892,1,Default
0.027243095798371395,0,No Default
0.005540585249281136,0,No Default
0.015118455877060764,0,No Default
0.07973232076469068,0,No Default
0.038647312380730034,1,Default
0.010526460595569628,0,No Default
0.13934806848410977,0,No Default
0.04080576146303965,0,No Default
0.06837204175882991,0,No Default
0.14971792845221688,0,No Default
0.17149018158855767,0,No Default
0.2202010737265777,0,No Default
0.08197483281552452,0,No Default
0.31308825585134664,0,No Default
0.005949903554180181,0,No Default
0.0021033458812462673,0,No Default
0.10610208755492172,0,No Default
0.021774612631443195,0,No Default
0.0637810721655705,0,No Default
0.0451266871083934,0,No Default
0.03800659549999862,0,No Default
0.12399402600666257,0,No Default
0.04961699406809973,0,No Default
0.20473170678400693,0,No Default
0.01308639809094093,0,No Default
0.005830779768566102,0,No Default
0.05258381791458944,0,No Default
0.17109042982038217,0,No Default
0.030826654445265212,0,No Default
0.026642399889912946,0,No Default
0.016463345251987917,0,No Default
0.041972915317722494,0,No Default
0.012348000406822364,0,No Default
0.10334779167340429,0,No Default
0.07329298596871167,0,No Default
0.010178222725439064,0,No Default
0.09160036255666469,0,No Default
0.020693137197380983,0,No Default
0.02837985704433962,0,No Default
0.03036583583778741,0,No Default
0.02353175653800709,0,No Default
0.03730626757078315,0,No Default
0.35676325047276636,1,Default
0.2663116424461747,0,No Default
0.3155965480160445,0,No Default
0.09549030712062251,0,No Default
0.0722708295367586,0,No Default
0.022018731501006635,0,No Default
0.06235918910960569,0,No Default
0.010907245827471193,0,No Default
0.2799628656497941,1,Default
0.0014698946830966403,0,No Default
0.06861394010330811,0,No Default
0.03300389848682146,0,No Default
0.023575799089577996,0,No Default
0.015243265019098225,0,No Default
0.14262838335525793,0,No Default
0.011354254275813002,0,No Default
0.02535740108492422,0,No Default
0.03910425824662253,0,No Default
0.12264365381983501,0,No Default
0.0388102037978646,0,No Default
0.0037410888625790577,0,No Default
0.022862735302018503,0,No Default
0.01903194832259954,0,No Default
0.08162620068814808,0,No Default
0.05476518982064489,0,No Default
0.18829113547849888,1,Default
0.08089790480557515,0,No Default
0.036958171771539296,0,No Default
0.5842687310990548,1,Default
0.172927016151925,0,No Default
0.01590130928007824,0,No Default
0.008183684686647125,0,No Default
0.019873987904991498,0,No Default
0.06008832124751609,0,No Default
0.005644373150998186,0,No Default
0.045138418942594384,0,No Default
0.0010136184186893414,0,No Default
0.40320413967331675,0,No Default
0.017703593391524386,0,No Default
0.296802574418644,1,Default
0.17466132747019997,1,Default
0.14494206968310377,0,No Default
0.0747906355638224,0,No Default
0.00530629731625338,0,No Default
0.022444096107642274,0,No Default
0.023443935397902307,0,No Default
0.02253359522970906,0,No Default
0.14064867743952061,0,No Default
0.10272893711177655,1,Default
0.0168107720906912,0,No Default
0.02215689765093167,0,No Default
0.04150345655531035,1,Default
0.08998221450965255,0,No Default
0.04884049731797844,0,No Default
0.00257546731266351,0,No Default
0.009971422278952587,0,No Default
0.020080100018839538,0,No Default
0.013558965898764498,0,No Default
0.03904552209951132,0,No Default
0.045300688420884735,0,No Default
0.02468885106974545,0,No Default
0.03187716813635063,0,No Default
0.01683694070379267,0,No Default
0.017911768613553748,0,No Default
0.03093561352827168,0,No Default
0.35749738084841415,1,Default
0.03008991959229566,0,No Default
0.04938583866336211,0,No Default
0.007037246208799125,0,No Default
0.11545673656681275,0,No Default
0.13671683994337502,1,Default
0.05330430996226916,0,No Default
0.05420298136302736,0,No Default
0.006324302995999165,0,No Default
0.01294154306153081,0,No Default
0.02007299307550828,0,No Default
0.18352133566426418,0,No Default
0.061062272119591136,0,No Default
0.024511235010175634,0,No Default
0.06884867082712798,0,No Default
0.048599217737038514,0,No Default
0.03680481610384181,0,No Default
0.07980043966342121,0,No Default
0.03356360917492404,0,No Default
0.17363665954403587,0,No Default
0.010119734611621092,0,No Default
0.06420450251164012,0,No Default
0.04813548886326733,0,No Default
0.030995422725687727,0,No Default
0.061556457127067664,0,No Default
0.18250765008272657,0,No Default
0.07710966212503159,0,No Default
0.10642957892722414,0,No Default
0.10854324598864476,0,No Default
0.07210068347268844,0,No Default
0.09825326422231913,0,No Default
0.007392753003804866,0,No Default
0.08676719870858211,0,No Default
0.08017374546768327,0,No Default
0.04629421527490879,0,No Default
0.0021371475449858605,0,No Default
0.10620792133827534,0,No Default
0.0022381068538066392,0,No Default
0.004743826240562042,0,No Default
0.09453345193010798,0,No Default
0.0213132258911973,0,No Default
0.01320154430494349,0,No Default
0.004241698938085996,0,No Default
0.20891266607877482,0,No Default
0.023971247838766786,0,No Default
0.022419340978858008,1,Default
0.04522713309365365,0,No Default
0.09118912520046124,1,Default
0.0019502485687244082,0,No Default
0.04334708162068146,0,No Default
0.06904831711002597,0,No Default
0.11251553515487457,0,No Default
0.19664192479334153,0,No Default
0.08057552815255632,0,No Default
0.25467554344268717,0,No Default
0.0035353799899169184,0,No Default
0.18497860373616262,1,Default
0.1628423796797691,0,No Default
0.33477205554082307,1,Default
0.039668689332738476,0,No Default
0.0028610791491996243,0,No Default
0.04764601386879567,1,Default
0.1370389368679697,0,No Default
0.03618619315542942,0,No Default
0.005138312294102344,0,No Default
0.09184381109114034,0,No Default
0.42700568797478144,0,No Default
0.006793311085234299,0,No Default
0.195559330366608,0,No Default
0.006627374832440806,0,No Default
0.048832009658890604,0,No Default
0.024599423204175564,0,No Default
0.08766709537097413,0,No Default
0.01833432682616626,0,No Default
0.08724531576123412,0,No Default
0.03585724761676003,0,No Default
0.12388721101212759,0,No Default
0.014611986519376592,0,No Default
0.036782298470750145,0,No Default
0.031098654598253818,0,No Default
0.021356779671937866,0,No Default
0.13618869252268365,0,No Default
0.03730097585110181,0,No Default
0.03576834193059988,0,No Default
0.10548727657050777,0,No Default
0.04850883958997169,0,No Default
0.7553450584998115,1,Default
0.0010651128687471393,0,No Default
0.01540895843159874,0,No Default
0.016883809818672806,0,No Default
0.07614900000194208,0,No Default
0.005370442858106291,0,No Default
0.07090652872511449,0,No Default
0.047521284441198415,0,No Default
0.03943301246696659,0,No Default
0.029461712539721317,0,No Default
0.18774299677044612,0,No Default
0.01960574102171947,0,No Default
0.030692347872255228,0,No Default
0.0422368538295944,0,No Default
0.11844017273532453,0,No Default
0.021605185120938734,0,No Default
0.021362016818727726,0,No Default
0.015506718532398097,0,No Default
0.05877833830890437,0,No Default
0.020707281078126184,0,No Default
0.02097409646615038,0,No Default
0.1967555572677507,0,No Default
0.031795999789960824,0,No Default
0.0019416373812647515,0,No Default
0.027487641419698994,0,No Default
0.016253749025466977,0,No Default
0.01045518637318003,0,No Default
0.025561514688776904,0,No Default
0.013722595115184009,0,No Default
0.027886489405093782,0,No Default
0.08934618957192642,0,No Default
0.18272639601720006,0,No Default
0.02015310371174913,0,No Default
0.17332352421667005,0,No Default
0.03879335288009889,0,No Default
0.09486308846860507,0,No Default
0.13397940748114143,0,No Default
0.06305364464576957,0,No Default
0.1929702450132227,0,No Default
0.0037726422314668735,0,No Default
0.02094610942595199,0,No Default
0.10067399003007964,0,No Default
0.014777829693300115,0,No Default
0.11168625411923908,0,No Default
0.050043750046240607,0,No Default
0.033959015439639105,0,No Default
0.0742933390567927,0,No Default
0.006402318038100572,0,No Default
0.03195009053273984,1,Default
0.10310764053625524,0,No Default
0.11766744229105876,0,No Default
0.0042851960203264955,0,No Default
0.013291509517992073,0,No Default
0.02244956267461242,0,No Default
0.12273767816850835,0,No Default
0.018462770381283224,0,No Default
0.009331630967906525,0,No Default
0.044995969955662074,0,No Default
0.027700748821518954,1,Default
0.022464405148989446,0,No Default
0.20981426279248988,0,No Default
0.007611416144997748,0,No Default
0.002440536066180762,0,No Default
0.04253239297541461,0,No Default
0.12832264514556008,0,No Default
0.02524447922528859,0,No Default
0.04009661843200617,0,No Default
0.036719615076057886,0,No Default
0.0206104871753348,0,No Default
0.003123731256052086,0,No Default
0.23119084257892492,0,No Default
0.005754680512759673,0,No Default
0.016724772384682198,0,No Default
0.014865286512367284,0,No Default
0.03747266064626847,0,No Default
0.08875910753527637,1,Default
0.1209509645027598,0,No Default
0.21020553625456198,0,No Default
0.03834171739540228,0,No Default
0.0017149432502519821,0,No Default
0.2887203603509473,0,No Default
0.04907041509552887,1,Default
0.059150581399060514,0,No Default
0.6811035136166264,1,Default
0.0889964543471819,1,Default
0.1774781279246184,0,No Default
0.08978102157165231,0,No Default
0.19214942301983437,0,No Default
0.011991673085916709,0,No Default
0.14899358252266878,0,No Default
0.04803736281617703,0,No Default
0.021878090363297204,0,No Default
0.3106397469278782,0,No Default
0.03409348824407202,0,No Default
0.0363161875631022,0,No Default
0.005858875894829902,0,No Default
0.016054421575678348,0,No Default
0.04070217489860757,0,No Default
0.037593320958670254,0,No Default
0.07284796152639006,0,No Default
0.5451401798202843,1,Default
0.019282252833996316,0,No Default
0.030834444404867593,0,No Default
0.10227694571715484,0,No Default
0.018992762946274704,0,No Default
0.07237996938439012,0,No Default
0.04778542022290535,0,No Default
0.0537864961970648,0,No Default
0.01674520486705387,0,No Default
0.05879386100803053,0,No Default
0.11670542490803129,0,No Default
0.008471556693405553,0,No Default
0.12149804687986514,0,No Default
0.04308224383442995,0,No Default
0.018278216639385503,0,No Default
0.08515309216977786,0,No Default
0.08527425068499973,0,No Default
0.13503986674538057,0,No Default
0.007587086660322353,0,No Default
0.19826090876845348,0,No Default
0.04725746862020403,0,No Default
0.01049165272156483,0,No Default
0.03763496377237987,0,No Default
0.014247905737909931,0,No Default
0.00018579423168357034,0,No Default
0.30020537752770515,0,No Default
0.007570871545437971,0,No Default
0.09343105683486375,0,No Default
0.0034483809656701767,0,No Default
0.05452514345174562,0,No Default
0.05014771231717621,0,No Default
0.08459238200220942,0,No Default
0.21149159040854174,0,No Default
0.045002529079360275,0,No Default
0.06658756431478949,0,No Default
0.010133969843975545,0,No Default
0.037662034144023644,0,No Default
0.04724093185911428,0,No Default
0.06418137052638485,0,No Default
0.02346932105912899,0,No Default
0.0624258235029485,0,No Default
0.11544597535632797,0,No Default
0.035627646584055025,0,No Default
0.12266013139296764,0,No Default
0.007892322736539246,0,No Default
0.30621086908286077,0,No Default
0.23244112030711167,0,No Default
0.010534930728207824,0,No Default
0.012627443318285705,0,No Default
0.37822789682600877,0,No Default
0.008273672983464134,0,No Default
0.018316619456547216,0,No Default
0.1814711597998208,0,No Default
0.008083099298079013,0,No Default
0.3788671638993459,1,Default
0.20198895617348964,0,No Default
0.0011738971660585674,0,No Default
0.01146883633843861,0,No Default
0.06610786486960671,0,No Default
0.06517447900402065,0,No Default
0.21759806214669175,0,No Default
0.007688607720059762,0,No Default
0.10459505698319715,0,No Default
0.00415296120231645,0,No Default
0.13488183239198012,0,No Default
0.004424726273288724,0,No Default
0.07269399538162945,0,No Default
0.003331237013518621,0,No Default
0.04095583569725791,0,No Default
0.18426590563197404,0,No Default
0.21821492374654614,1,Default
0.0629318329316428,0,No Default
0.0043061332486738196,0,No Default
0.05262465046950437,0,No Default
0.044254546409519716,0,No Default
0.015949871651695462,0,No Default
0.06582965927607509,0,No Default
0.010721296314412414,0,No Default
0.03569685404939209,0,No Default
0.008398730116743365,0,No Default
0.3424538257934782,0,No Default
0.012315499436138402,1,Default
0.009590160476507554,0,No Default
0.012042982640238304,0,No Default
0.26583283788763956,0,No Default
0.11617500782346332,1,Default
0.16219032172623993,0,No Default
0.07789330411095423,0,No Default
0.07244995499269634,0,No Default
0.03596403040365231,0,No Default
0.04464665562212585,0,No Default
0.03924794542007569,0,No Default
0.33351114950921407,0,No Default
0.018198300200650344,0,No Default
0.0016174596944006831,0,No Default
0.09911713292360476,0,No Default
0.02589309663628211,0,No Default
0.030300785828840996,0,No Default
0.012386013948875977,0,No Default
0.1550206240321128,0,No Default
0.055579015533860396,0,No Default
0.027547225672665803,0,No Default
0.04201624753452821,0,No Default
0.040642904344604956,0,No Default
0.027413041538849083,0,No Default
0.06104381771163797,0,No Default
0.0036726971559436048,0,No Default
0.2856822519808911,0,No Default
0.02997910214560378,0,No Default
0.0024457170179829455,0,No Default
0.016913472756466867,0,No Default
0.2560841359095911,0,No Default
0.06614494052632425,0,No Default
0.011068678294246325,0,No Default
0.06306287251843452,0,No Default
0.038585660880915564,0,No Default
0.01681065596038515,0,No Default
0.150708027119421,0,No Default
0.033176739903784856,0,No Default
0.021722117032853434,0,No Default
0.005292292691340381,0,No Default
0.0910091201815284,0,No Default
0.08850293684819441,0,No Default
0.06860820325169509,1,Default
0.02001729164689036,0,No Default
0.08707158524608945,1,Default
0.040684832541301764,0,No Default
0.05376543233259143,1,Default
0.2344815737426182,0,No Default
0.15539396393582147,0,No Default
0.011961702028877282,0,No Default
0.005292956474915009,0,No Default
0.02658230732181423,0,No Default
0.0620525168931454,0,No Default
0.009303146106481792,0,No Default
0.1788034277663884,0,No Default
0.005239844765620352,0,No Default
0.08509351127235651,0,No Default
0.09330435487400332,0,No Default
0.08873382010354672,0,No Default
0.0008469718201250721,0,No Default
0.010982814706353206,0,No Default
0.050742160913232595,0,No Default
0.011721420483827533,0,No Default
0.6523123675729854,1,Default
0.07006083130475593,0,No Default
0.010817074806166279,0,No Default
0.01132104930505839,0,No Default
0.026331122833114184,0,No Default
0.011905977972831275,0,No Default
0.014672023025590793,0,No Default
0.03934405192328446,0,No Default
0.11555175774378364,1,Default
0.03377995262742505,0,No Default
0.011958577070386413,0,No Default
0.06427783509398113,1,Default
0.09928029850672089,0,No Default
0.15898480263285833,0,No Default
0.01436458317747696,0,No Default
0.02617137508757104,0,No Default
0.05670155424014456,0,No Default
0.06324562308925609,1,Default
0.20418625580658684,0,No Default
0.006456770946104922,0,No Default
0.08819915604465592,0,No Default
0.12388004505307093,0,No Default
0.05493793129297516,0,No Default
0.34416181140861724,1,Default
0.19133969439360993,0,No Default
0.15145901721376667,0,No Default
0.23145648517096834,0,No Default
0.05661971531464142,0,No Default
0.06592291692840992,0,No Default
0.012724268467020591,0,No Default
0.22220873302978061,0,No Default
0.021014457348053208,0,No Default
0.017983990917601212,0,No Default
0.017155686733694046,0,No Default
0.10066982575860318,0,No Default
0.06182354627147499,0,No Default
0.10681950914868446,0,No Default
0.048388630456522114,0,No Default
0.011421562043638285,0,No Default
0.018495849474871547,0,No Default
0.05870708596882814,1,Default
0.16343845051468503,0,No Default
0.14891471397523692,0,No Default
0.025308447162289218,0,No Default
0.7561141523732993,0,No Default
0.02354819376565054,0,No Default
0.03334307118536534,0,No Default
0.02720436355035205,0,No Default
0.06280656497217794,0,No Default
0.0824974985954271,0,No Default
0.03131493071896817,0,No Default
0.011636263258805978,0,No Default
0.009123590954399645,0,No Default
0.027058123579240517,0,No Default
0.009221687671143255,0,No Default
0.3151639290350874,0,No Default
0.11624355345426687,0,No Default
0.3292863389769112,0,No Default
0.06660186125496219,0,No Default
0.13593187963950745,0,No Default
0.17011852363782462,0,No Default
0.03314898357298987,0,No Default
0.16559210679807118,0,No Default
0.10148412223491123,0,No Default
0.06306375394260193,0,No Default
0.0362409811956695,1,Default
0.04234012816541124,0,No Default
0.09117853543736806,0,No Default
0.01273400993527473,0,No Default
0.0028962187522360554,0,No Default
0.004358185490086064,0,No Default
0.07293716258607226,0,No Default
0.022734957166393274,0,No Default
0.0100705717067611,0,No Default
0.10358554258493244,0,No Default
0.0516768969041166,0,No Default
0.049452527433063234,0,No Default
0.09163382428170645,0,No Default
0.0026237153970083077,0,No Default
0.023778253553803398,0,No Default
0.020394976619328934,0,No Default
0.06370587808402897,0,No Default
0.0022494722077133814,0,No Default
0.027093164863238213,0,No Default
0.04022739721523537,0,No Default
0.03113747448147123,0,No Default
0.006372851299717038,0,No Default
0.1032900143853489,0,No Default
0.02054231582895314,0,No Default
0.0033978684742876283,0,No Default
0.03282302146925244,0,No Default
0.037020194932301825,0,No Default
0.1230235612343207,1,Default
0.028077124548771912,0,No Default
0.2813224401796051,1,Default
0.004674042131851795,0,No Default
0.009470146194785182,0,No Default
0.001701034924724837,0,No Default
0.001150187385647043,0,No Default
0.18143369946251697,0,No Default
0.006545777176087853,0,No Default
0.047496716189479087,0,No Default
0.18346175781463106,1,Default
0.013951863422441885,0,No Default
0.02726622106346615,0,No Default
0.1356221037941926,0,No Default
0.01775585356796766,1,Default
0.2305598224670988,0,No Default
0.009774161679300411,1,Default
0.1072213019064124,0,No Default
0.009059027391467534,0,No Default
0.010559776676399582,0,No Default
0.0019374238096837217,0,No Default
0.033900125458361886,0,No Default
0.010916232032828608,0,No Default
0.018979306432093782,0,No Default
0.033781707336097845,0,No Default
0.0035429205586044424,0,No Default
0.12071028344414994,0,No Default
0.07678873740231401,0,No Default
0.016400645805687075,0,No Default
0.09975129623121605,0,No Default
0.04630868457346065,0,No Default
0.04938470475085616,0,No Default
0.03329190918845456,0,No Default
0.0455630745920454,0,No Default
0.021188545281455667,0,No Default
0.033101424908111826,0,No Default
0.1504229113475349,1,Default
0.011061408456814692,0,No Default
0.20093063532551408,0,No Default
0.03804897537213834,0,No Default
0.04450511942758533,0,No Default
0.06756702489841301,0,No Default
0.17736958239674483,1,Default
0.028487866347376357,0,No Default
0.047358579839049064,0,No Default
0.1806012366572639,0,No Default
0.10166382781806806,1,Default
0.281746948755191,0,No Default
0.08652539924140577,0,No Default
0.13938581466794325,0,No Default
0.02895559347343361,0,No Default
0.006069049448694486,0,No Default
0.013113840476790335,0,No Default
0.16070589904750127,0,No Default
0.13936967066551634,0,No Default
0.47264069505113304,0,No Default
0.06479999442222265,0,No Default
0.03285286072373011,0,No Default
0.12280886753400885,0,No Default
0.005337590849208572,1,Default
0.018721254447652626,0,No Default
0.08604059871605642,0,No Default
0.009925429786902546,0,No Default
0.15542088676981045,0,No Default
0.026398157304234678,0,No Default
0.0011680981144365568,0,No Default
0.27267101596572535,0,No Default
0.13851884078872878,0,No Default
0.09337398307505998,0,No Default
0.04510329886910772,0,No Default
0.05197357080972147,0,No Default
0.19843638203685807,0,No Default
0.24665410117652126,0,No Default
0.038564449547445555,0,No Default
0.011597336918886886,0,No Default
0.2816976554694102,1,Default
0.0069826402034079615,0,No Default
0.16756213068613046,0,No Default
0.03624871481910225,0,No Default
0.03661455548558693,0,No Default
0.5912987255642336,0,No Default
0.06559333389300705,0,No Default
0.00616019417073303,0,No Default
0.15432656914455384,0,No Default
0.038197428930985704,0,No Default
0.004105130776338695,0,No Default
0.056519059283154136,0,No Default
0.002446676272237698,0,No Default
0.07705988930492827,0,No Default
0.04821252196135685,0,No Default
0.009615761529291446,0,No Default
0.01301280647450059,0,No Default
0.003152213126038917,0,No Default
0.13304053586493997,0,No Default
0.063116868425443,0,No Default
0.15797925745772684,1,Default
0.036397751813549345,0,No Default
0.19248415291002266,0,No Default
0.006465652665080101,0,No Default
0.06992769301980413,0,No Default
0.11510581894025856,0,No Default
0.2633316665944646,0,No Default
0.13104700395468882,0,No Default
0.08791858192616693,0,No Default
0.011366720248700921,0,No Default
0.0025104574062424475,0,No Default
0.013190663714497203,0,No Default
0.015048294201877341,0,No Default
0.03820051843899038,0,No Default
0.18598879247433325,1,Default
0.018635019475196694,0,No Default
0.15430854115314718,0,No Default
0.014221721181420335,0,No Default
0.011219270770333134,0,No Default
0.08972085963542806,0,No Default
0.04489380469909824,0,No Default
0.1402508626031145,0,No Default
0.020349901883035114,0,No Default
0.12020932506658659,0,No Default
0.2984573475258698,0,No Default
0.050705450113822305,0,No Default
0.007475041745196831,0,No Default
0.006932791489310527,0,No Default
0.05223548830699093,0,No Default
0.033216432984586666,0,No Default
0.006502648440070938,0,No Default
0.0828862756300036,1,Default
0.034407112536481724,0,No Default
0.10081261052962553,0,No Default
0.01722555183808935,0,No Default
0.002529418916908749,0,No Default
0.056070803119297574,0,No Default
0.08539198874798673,0,No Default
0.1592227210065534,0,No Default
0.018142210519332593,0,No Default
0.018955133599522764,0,No Default
0.03322136894888903,0,No Default
0.03252018489976396,0,No Default
0.0257403843260406,0,No Default
0.19180957687260083,0,No Default
0.006772433533436902,0,No Default
0.052231441633247576,0,No Default
0.004080154721383972,0,No Default
0.09825868248998736,0,No Default
0.045757040440482906,0,No Default
0.014606848409827117,0,No Default
0.1589732346715363,0,No Default
0.21568592004310586,0,No Default
0.14120842103661452,0,No Default
0.05918113197300178,1,Default
0.020167752019124782,0,No Default
0.002773809989519043,0,No Default
0.09861387314452746,0,No Default
0.0708359644102935,0,No Default
0.001260387143280045,0,No Default
0.013373727022861171,0,No Default
0.16423811350640027,0,No Default
0.09157339673025107,0,No Default
0.09419679562443987,0,No Default
0.10082027235965679,0,No Default
0.013516309031328048,0,No Default
0.015774147284455985,0,No Default
0.005044877129825695,0,No Default
0.054581415870890715,0,No Default
0.04783894628533864,0,No Default
0.07548509839908231,0,No Default
0.03295953151373493,0,No Default
0.07997953654821804,0,No Default
0.1127503654271057,0,No Default
0.07817347801274964,0,No Default
